8238897	por	Relaxe seu braço.
7896526	dan	Vi har stemt.
3256063	mar	मला महासागर आवडत नाही.
4361804	mkd	Не сакам да трчам.
8483844	ita	Sarebbe potuto andare.
11063408	ita	Sono contento che nessuno si sia fatto male.
11179699	tlh	megh SoptaH.
357178	deu	Man sagt, dass dieser Tempel vor über 500 Jahren gebaut wurde.
10929657	swc	Patiya nafasi amani.
4452266	tlh	chaw' je' Hoch bejwI'.
677031	cmn	他说他让你说慢一点。
10563362	kab	Tezzint ɣer Suq Ufella.
4867001	deu	Möchtest du, dass wir zusammen gehen?
1444161	tlh	jImeqqa'.
9170554	rus	Они относились к этому с недоверием.
8868822	swe	Det här är en familjetradition.
9889585	kab	Rezzuɣ ɣer Ifnayen.
8874662	kab	La d-tetteddu tzawwa.
3491590	ber	Bdan abrid azekka-nni.
148955	jpn	車を持っていても運転しなければ何にもならない。
7204432	kab	Tom d argaz iǧehden nezzeh, neɣ ala?
4253341	tur	Bana sadece ne yapmam gerektiğini söyle.
4449805	srp	Jesam li pitala tebe?
3976547	tlh	Hochvam vIQIjlaH.
723420	nld	Hij heeft geprobeerd het probleem op te lossen.
9722905	vie	Mẹ tôi luôn dậy sớm vào buổi sáng.
2299681	mar	मी इथे दहा वर्षांपासून काम करत आहे.
395487	ara	أنا جاهز تقريباً.
3281936	rus	Сколько астронавтов полетело на Луну?
231362	jpn	あのー、失礼ですが。
11066711	lat	Medicina nobis opus est.
3563480	heb	תום לא יחייב אותך אפילו באגורה.
3765235	tur	Sonuç hayal kırıklığı oldu.
2009009	swe	När kan vi äta?
10598884	swe	Tom är en briljant programmerare.
3963726	ell	Ο Τομ χρειαζόταν νερό.
11168659	hun	Miért nem félnek?
9368956	ces	Tom to nesmí dělat, a je si toho dobře vědom.
11216801	eng	Ziri crossed the road and went inside the shack.
5085148	tur	Bir kaplan bir kediden daha büyük ve güçlüdür.
5084431	ron	Noi doar am continuat să muncim din greu.
2825946	nld	Mijn vader sport elke dag voor zijn gezondheid.
8849237	srp	Девојчице су веома заузете.
6729780	pol	Będę teraz śpiewał.
7219225	ita	Sarete a casa questa sera?
4352276	mkd	Изгледаат толку среќно.
6559070	cmn	我对那个术语不熟悉。
10585364	lfn	El ia core a en la casa.
5857972	heb	תזהר לא לשבור את הכוסות.
10967901	swc	Naona ni vigumu kuamini.
4173185	mkd	Можеби Том ќе ти го набави она што го сакаш.
8423762	ron	Sami a studiat ingineria biochimică.
10165191	jpn	明日、友達が来るんだよ。
10891353	hau	Shin kana iya kunna fitila, dan Allah?
4534419	bul	Много ресторанти затварят!
7279650	rus	Давай не будем обсуждать это по телефону.
2955201	tur	Hem Tom hem de Mary Fransızca çalışmaktadır.
2787298	tur	Böyle duyguların hâlâ var olduğunu bilmiyordum bile.
3085617	ell	Ο Τομ εκτιμάει το καλό κρασί.
10599100	pol	Stadion był zapełniony podekscytowanymi widzami.
4940419	ara	هناك أفران شمسية قابلة للطوي.
9152274	swe	Ni är mycket yngre än Tom.
4720187	tur	Tom'u terk edemedim.
8320901	kab	Ur tezmiremt ara ad teqqimemt.
2664036	deu	Ich werde nie eure Freundin sein.
9942082	deu	Wann ist Schulschluss?
9811380	kab	Ttmerriḥemt ɣer Gurara.
9594560	spa	Tom estaba trabajando como intérprete el verano pasado.
1151109	por	Não vejo motivo para isso.
2616823	por	Ele vive fechado nesse quarto.
1160015	srp	Његово срце весели добро вино.
5531701	ina	Iste ovo ha un mal odor.
7462365	fra	Comme je vous plains !
2137035	tlh	jIH'e' SoH 'e' yIghet!
3961100	ita	Non ritornare.
10972668	swc	Muyomba yangu na shangazi yangu wanapendaka kupitisha mafungo ya kipwa katika maeneo ya kando kando ya bahari. Wanatumiaka iyi matembezi kwa kuoga kila siku ndani ya bahari.
330523	eng	So let us summon a new spirit of patriotism, of responsibility, where each of us resolves to pitch in and work harder and look after not only ourselves but each other.
8203596	nld	Tom ging meteen weg.
221468	jpn	この芝居はどこで上演していますか。
8930957	ron	Zeci de mii de oameni s-au adunat duminică dimineață în Piața Sfântului Petru, în ciuda frigului și a ploii, pentru a lua parte la Liturghia solemnă cu Papa Francisc de sărbătoarea Paștilor.
4139556	por	Que noite maravilhosa!
1336528	fra	Il a réussi l'examen.
10714964	eng	He's a real Siberian.
7849733	ina	Parla ille kurdo?
7790024	lat	Eugenia epigrammata Balduinī Cabillavī legit.
6641075	deu	Wir wissen, was Sie wollen.
9377096	kab	Lḥumt ɣer Xerrata.
11012413	swc	Mutu hawezi enda mbali na kitu fulani bila kugeuza kichwa juu ahakikishe kama anaenda mbali kabisa.
10216789	hun	Te nem emlékszel, mit ígértél?
1818977	vie	Anh ta kiếm tiền nhiều gấp ba lần tôi.
718205	pes	دوستانی در جاهای بالا داشتن باید خوب باشد.
4661951	heb	אני משוכנעת שהם טועים.
8584312	eng	You look like the person in charge.
1488127	por	Ele tem uma boa chance de ser eleito.
10040469	cmn	你做得對。
6939073	tlh	'oy' tlhuQwIj!
7686953	tur	"Arkadaşlarımız nereli?" "Polonya."
10459397	ber	Tenna-d dakken ur txeddem ara ayenni.
3297314	spa	Del escaparate salió un monstruo de tres manos.
59083	eng	I'm angry at the neglect of these children.
5156014	ron	Pastila ta e gata.
10855764	hau	Na sayi wannan littafin a Boston a watan da ya gabata.
8115640	mar	मी तुला त्याच्याकडे नेईन.
7490317	kab	Qṛib ad yas wass anda Teqbaylit ad tini i yemzeɣyal: "yusa-d wergaz-ik ay argaz!"
10703704	nld	We willen naar Polen, Hongarije, Moldavië, Slowakije, Roemenië of Tsjechië.
661819	dan	Min bedstemor sagde at efter regn følger solskin, hun var altid optimistisk.
1439323	heb	היא בכתה.
11155023	lat	Quomodō Thōmās captus est?
6372778	tok	tenpo lili la mi mute li wile ala pali e ni li ken kama pakala.
9987283	deu	Fährst du oft nach München?
10341846	dan	Hvornår tager du tilbage til USA?
1394707	heb	התיקוף הקלאסי בלימודי ההיסטוריה של הזמן העתיק, ימי הביניים והעידן המודרני מבוסס על השקפת עולם אירוצנטרית.
7556875	ukr	Ми не боїмося жодних ускладнень.
4816113	ita	Adesso resisti.
624242	vie	Anh ấy không chấp nhận đề nghị của tôi.
146705	jpn	少女は恐怖で後ずさった。
8425759	epo	Ŝi ekmalsatis, do ŝi ĵetis malgrandan ŝtonon en la riveron por mortigi fiŝon.
4920160	ukr	Ціна змінюється в залежності від попиту.
6103686	eng	Layla was ready for love again.
1553446	eng	I was living in Boston a few years ago.
10895819	hau	Za su iya tafiya idan suna so.
10931552	swc	Nini njo ya lazima zaidi, jua ao mwezi? Kwa ukweli, ni mwezi, inaangazaka saa ya giza, japo jua inaangazaka tu saa yenye kuko mwangaza.
127610	fra	Je l'ai vu traverser la rue.
1372860	fra	Elle lui fit des avances, un sourire aux lèvres.
8842081	srp	Пољуби Тома.
8947137	vie	Cái này không đơn giản đâu.
5763102	vie	Tôi không chịu được lâu.
1384306	ell	Αυτό είναι σπατάλη χρόνου και χρήµατος.
7257120	kab	Heddṛen akk taṛumit.
3512467	ces	Počkám tu, než přijde.
10452137	ron	Tom vrea să învețe cum să meargă cu bicicleta.
11187529	kab	Aha-mt kan afemt-d ddwa.
167399	jpn	私が目を覚ましたとき、彼はすでにそこにいた。
1173947	lat	Benzoinam habeo.
8344131	hun	A tervem az, hogy bemegyünk és kiraboljuk a bankot.
2122396	epo	Li ne povintus rezisti.
2440770	spa	¿Cuál es el costo actual?
4169824	mkd	Еве ни го наставникот, Роберт Браун.
1278438	tlh	SISchugh jIjaHbe'.
2843409	rus	Том открыл рот, чтобы перебить.
7321879	ara	اتظر سامي في صمت.
8779443	ces	Na zemi ležela černá rakev.
5764304	vie	Tom đúng là có một vài ý tưởng mới.
7893011	fin	Ketkä välittivät?
4382719	mkd	За малку немаше да дојдам.
10981582	lat	Insanis.
10667872	swe	Han borstade tänderna.
1187117	deu	Sie interessiert sich sehr für Englisch.
4698256	ara	قدمايا أصيبتا بعد المشى الكثير.
3453461	tur	Bir kilometre ileride bir benzin istasyonu var.
4965506	ron	Yumi a mers acolo de una singură.
9328203	kab	Ad tmerreḥ ɣer Tagunsa.
4408866	swe	Jag hämtade mig.
7147134	mar	मला शिकायचं आहे.
11043775	ces	Chtějí Toma za vůdce.
4247172	srp	To je povukao ručicu.
5788531	hun	A versenyzők a rajtvonalhoz álltak.
4330375	mkd	Ова е твоето вино.
635839	pol	To tajemnica.
1989632	por	A senhora é bonita.
6286351	spa	Pienso que esto es lo correcto de hacer.
3442006	ces	Neblbni, bez volantu se řídit nedá!
10083365	tlh	pa' mupoQpu'.
385128	ara	لم أسمع ما قلته.
3005963	bul	Имам нещо, което може да Ви заинтересува.
570308	dan	Ingen ejer månen.
1586303	ara	لم أرى قط غروبا جميلا للشمس مثل هذا.
7413500	ber	Maɣef ur ddin ara yid-k?
3247951	fin	Se on vain joku rahantienausvedätys.
9841636	fin	Tuokin tyttö on jo naimaiässä.
6638224	ukr	Том погодився піти з вами.
6962923	mar	तुम्ही दोघं एकत्र प्रवास करत आहात का?
3874821	bul	Изведох кучето въпреки дъжда.
8874308	eng	I'll speak to the section manager about that.
1159197	fin	Hän matkusteli Euroopassa muutaman kuukauden ajan.
7926365	nld	Tom zei dat hij een alibi had.
8231616	hun	A kutyának kint kell maradnia!
9868494	pes	این یک فعل نامنظم است.
494163	ukr	Йди сюди, і швидко!
305935	eng	They go to the movies together once in a while.
5394203	lfn	Per un enfante tota es plu simpla.
8585227	ron	Te rog să iei farfuriile de aici.
11231104	swe	Toms ansikte är solbränt.
8945189	swe	Tycker ni om sommaren?
10351881	tlh	Qapbe' janvam.
417027	cmn	有五分之四的會員反對這個計劃。
8424935	ron	„Exterminați”, a spus Dalek-ul.
4272662	nld	Hoeveel belegde broodjes zijn er nog over?
76027	jpn	純粋に、ミクシィユーザーが言うところの「変な人」ってどんな人なのか、私にはいまいちわからないのだ。
2084743	mar	अनुभव म्हणजे फक्त आपण आपल्या चुकांना दिलेलं नाव.
3494929	epo	Tomo helpadis multe, ĉu ne?
3294684	ces	Nikdo není schopen pochopit důvody Vašeho odmítnutí.
10532452	mar	मी त्याला ओळखायचे.
10006979	cmn	汤姆是海豚训练员。
10502097	jpn	あの子、魔女じゃないかな。
4140911	tur	Tom bize şehri gezdirdi.
7122728	deu	Das heißt, wenn du was Besseres tust als alle anderen, dann ist das nicht normal.
1905909	spa	No sé qué me hizo venir aquí.
7175603	hun	Segítség kell?
10676177	tlh	qaQan 'e' vIlay'.
8626171	rus	Уберитесь на кухне.
3194525	ina	Le parolas del Christo respirava amor e veritate.
6602593	tok	mi jan pi ijo ni.
346499	spa	El carnicero que me vendió esta ternera es siempre muy cordial.
1565854	ukr	Це молоко має дивний смак.
4270469	tur	Biz sıcakta terliyoruz.
1256321	cmn	她当机立断把酒拿上来。
10566490	ukr	Моя дівчина — австралійка.
8702028	ber	Ssenfel tansa-nnek n umayel.
10250168	ber	Jeddi-tsen yessen aṭas n tmucuha.
3409760	fin	Minun mielestäni se ei ole niin.
10972270	swc	Nilipinga nikashindwa.
4427396	ron	Pisica pe care ai găsit-o este a mea.
201403	jpn	どうしよう、コンピューターが立ち上がらない。
2005332	ara	لقد ربح توم.
2628451	ber	I tecnud-iyi-d cwiṭ?
5997666	cmn	你家是我家的三倍大。
10724582	dan	Tom lagde alle sine kort på bordet.
3371767	srp	Ponekad mi svet izgleda bez smisla.
889559	cmn	我正忙著找公寓。
3194571	ina	Io habeva perdite mi senso de direction.
1430769	heb	זה לא חשוב את תזכה או לא.
10403500	ber	Sɛan asegzawal n tuksiṭanit.
6974634	fin	Suutuitko?
10023854	ita	Yanni vi sta salvando la vita.
1351709	pol	Od teraz musisz być bardziej ostrożny.
11012109	tok	mi lon tomo sina.
5082169	ron	Tom are o mulțime de opțiuni.
7894503	fin	Pidä tätä!
7933063	ces	Nebyl jsem moc nervózní.
5072800	mar	जे घडेल ते घडेल.
10852791	hau	Kun san mene ne wannan?
3142979	spa	Fue después de una reunión en los Estados Unidos que decidió escribir un libro para los no científicos.
1863599	dan	Mary følte det som om at Tom klædte hende af med øjnene.
10834927	hau	Na cire bayanan farko.
3382313	dan	Dette er min japanske ven.
10068945	tlh	chaq Do' 'e' vIQub.
4322009	mkd	Имам информации во врска со ова.
7977134	lit	Jis paliks savo vaikus.
2536163	ron	Dacă aș putea să-ți trimit un dulce, Trang, aș face-o.
5914053	ukr	Сьогодні вранці я бачив Тома та Мері у парку.
2356398	heb	אינני נוטל את הצפורניים שלך.
3513381	ces	Nemusí pracovat.
2119513	lit	Linkiu tau labos nakties.
3841238	swe	Jag drack en kopp kaffe på ett café i Stockholm.
2297272	hun	Teljesen izzadt volt.
5682432	srp	Više.
11011389	pol	Spotkanie jest ustawione na jutro po południu.
4921495	tok	jan li jo e lawa wawa mute, la ona li lukin kepeken nasin sewi pi wan taso.
202205	jpn	テニスで君に対戦したい。
8486640	ukr	Я занадто багато думаю.
5883128	hun	Marinak viszket.
1316981	ita	Non lo vedrò più finché campo.
10947706	swc	Aye njo ndafikia kuzungumza na huyu babu kwa kutania?
5600002	fra	Je veux te parler, Tom.
8348740	mar	मेरीने आपला टॉर्च चालू केला.
6842909	deu	Ich frage mich, warum Tom behauptete, Maria nicht zu kennen.
2587126	pol	Historia tego miejsca jest naprawdę smutna.
392829	ara	قال: ثق بي.
2433101	fra	Je déteste la paperasse.
9994287	fra	C'est ça notre but à nous.
1571478	vie	Chẳng có lý do gì mà cô ấy la anh.
1574828	fra	Ça a été la chose la plus douloureuse de ma vie.
4075051	rus	Том покормил собаку.
1517987	por	Uma das pás do ventilador se soltou e despedaçou-se na parede.
8091203	dan	Sammenlign dette med det der sker i Ægypten.
10329214	rus	У меня бы никогда так не получилось, как у вас.
6571801	ara	لديهم روبوتات شحن في محطّة الوقود هذه.
1768222	rus	Эта книга не продаётся.
2817757	bul	Казах им да ми изпратят още един билет.
7835151	ukr	Можна мені подивитися?
8982941	nld	Open het!
10835335	hau	Ta sa shi dole ya zauna.
7347019	ber	Tfuked abrukli-nnem?
3792003	deu	Er schrieb seine Gedanken in sein Notizbuch nieder.
6693538	deu	Nach zu kommt ab.
9092712	epo	Hundojn belajn mortigis malbonaj katidoj.
4085966	rus	Я думаю, Том сделал это намеренно.
5331713	dan	Mary får hver uge hundred euro i lommepenge af sin far.
1187377	jpn	彼はわたしたちを教えているイギリス人教師だ。
5144672	ron	În ultimul timp și-a îmbunătățit abilitățile de gătit.
697642	cmn	他会说日语。
6980502	tur	Moralini bozma Tom.
6932131	mar	मी त्याच्याशी एकदाच भेटले.
6966551	ara	هذه حفلة للشّباب فقط.
4251658	mkd	Ако постои, има порнографија со тоа. Нема исклучоци.
10642290	nld	Je maakt je kleding vies.
456793	bul	Нищо повече, благодаря.
5552808	ina	Belle es illo que uno ama.
5198118	fin	Haittaako, jos liityn seuraan?
6535497	rus	Я никогда не говорил, что Вы лжёте.
767842	bul	Той даде да се разбере, че е против плана.
8804730	lit	Atleisk jai.
6555406	ron	Care e adresa ta de acasă?
7319627	ber	Maca maci ala ɣef waya ay tettwabeẓ.
8002022	tur	İnsanlar seni seviyor.
3524233	nld	Ik heb er nooit aan gedacht om leraar te worden.
5148689	vie	Tom bước vào phòng một cách ngại ngùng.
3659802	pes	مادری بد همچون کلاغ شده بود.
7258879	fin	Nämä eläimet ovat parempia kuin nuo tuolla.
10178904	deu	Mein Vater warf mich aus dem Haus.
7133127	dan	Den eneste løsning var krig.
10703656	vie	Tôi đang yêu cầu tị nạn chính trị.
776844	bul	Прави каквото ти каже той.
505878	fra	La mort de Ronnie James Dio m'attriste beaucoup.
8323528	fra	La plupart des voyageurs prennent des vaccins avant de partir dans un pays étranger.
5312042	deu	Ihre Zustimmung ist nicht nötig.
7765600	deu	Er zog sich den Mantel an und ging aus dem Haus.
8665780	dan	Næsten alle her kan fransk.
8356018	ita	Vive ancora da solo.
6379263	ces	Nepiji červené víno.
802031	spa	Falleció ayer.
6865429	fin	Tomi puhuu ranskaa paljon paremmin kuin englantia.
990221	por	Não nos disseram de onde vinha.
653353	vie	Tôi sẽ làm một mô hình máy bay cho bạn.
10824489	hau	Yana son kera jiragen sama.
7406271	eng	They're concerned about their health.
8064173	por	Vocês não servem para nada.
864881	fra	Qu'est-ce qui vous a mis tellement en colère ?
7104982	tok	ni li suli mute kin!
11221482	fin	Tuomas ei ole vielä ottanut tiliään käyttöön.
9817457	dan	Er der andre der er blevet skadet?
5577447	ell	Θα είστε απασχολημένες τη Δευτέρα;
6017983	heb	בשעה שבת' נגבה את הדמעות מפרצופה היא מיהרה הביתה.
2399296	pol	To moje dziecko.
1428893	heb	נא למלא את טופס המועמדות.
10811416	hau	Dabbobin da suke gandun daji sun mutu gabadaya.
9484849	lit	Siaubinga!
10884842	hau	Ina da ilimi sosai game da tsuntsaye.
1719331	tur	Tartışma sırasında bir şey söylemedi.
11019641	swc	Nilipokuwa mtoto, nilipenda kuwinda nzi na kuziweka kwenye jar.
8210984	nld	Het lijkt erop dat het kapot is.
8037788	ukr	Том забув, як довести іраціональність квадратного кореня з двох.
3309276	vie	Xe của cậu rất nhanh, nhưng xe của tớ nhanh hơn.
10717654	tok	mi pilin e ni: mi tawa lon tenpo suno kama.
6704048	ell	Όταν μεγαλώσω, θέλω να γίνω πυροσβέστης
5025546	nld	Op een dag ondernam hij een lange wandeling om het dorp heen.
1845648	lat	Nolite aquam bibere.
697727	epo	La situacio estiĝis pli kaj pli danĝera.
6609905	ron	Poți să ajuți?
9130369	deu	Ich habe den Anfang des Gesprächs nicht mitbekommen, daher weiß ich nicht, wovon die Rede ist.
3701454	tlh	qaSmo' jaj wa', vumtaHbe' ngevwI'pu'.
7857141	lit	Mes įjungėme televizorių.
8734943	cmn	我从她那里拿了一根自动铅笔芯。
3421342	deu	Tom ist ein bisschen größer als Sie.
2796973	epo	Alvoku min je la naŭa morgaŭ matene.
11036207	lit	Nepražiopsok šitos galimybės.
464914	cmn	他教过一群印度男生。
4186756	mkd	Еј, што правиш ти тука?
4499500	eng	Tom isn't my boyfriend. We're just friends.
10705844	lat	Tulit quoque butyrum et lac et vitulum quem coxerat et posuit coram eis ipse vero stabat iuxta eos sub arbore.
5443390	rus	Ты дверь закрыл?
858285	cmn	讓我們今晚喝幾杯。
1783787	cmn	你能看吗？
5146238	lat	Et gladii et sagittae et pila tela sunt.
11193721	mar	त्यांनी कधीही शिकार केला नाहीये.
3681371	hun	Örömömre szolgál, hogy sikered volt.
5547751	lfn	Ваде броси туа капелес.
758619	cmn	你的書在這裏。
1630608	spa	Esta alfombra es muy larga.
9872575	lit	Emilija man uždavė klausimą.
6042517	hun	Meg fogom nézni.
4144911	ron	Nu vreau să vorbesc cu tine.
1970003	swe	Han bär alltid svarta kläder.
4723160	heb	מה היו האינטרסים שלהם?
1378735	por	Quando o rei João Sexto, de Portugal e do Brasil, voltou a Portugal, quem ele deixou no Brasil como regente? - Ele deixou no Brasil, como regente, seu filho Dom Pedro.
10958594	swc	Anwani yake ilitoka kwa talanta ya kushangaza ya ndani na sio kutoka miaka kadhaa ya mazoezi.
1112199	ita	Tom sta facendo grandi progressi in francese.
928019	pol	To mój przyjaciel.
7856936	por	A Argélia precisa de reformas econômicas profundas.
11007163	swc	Hamunijuwe ata kidogo.
7967595	tok	ona li sitelen e mi kepeken ilo ona pi sitelen suno.
4680447	deu	Ist dieser Korb beim Kauf der Früchte im Preis enthalten?
1371220	cmn	人们怀疑他是间谍。
10769139	eng	Tom recently turned thirty.
2666533	fin	Sinulla on siinä ongelma.
10974517	tlh	puqpu'ra' chaH'a'?
5252983	fra	Médus frappe à la porte.
10235863	vie	Bạn rửa tay chưa vậy?
2561482	por	Ele tem uma preocupação extrema quando dirige na chuva.
10661878	ber	Tili ad teqqimed din.
7433803	kab	Yuɣal mechuṛ.
4167801	mkd	Мери му покажа друга гатачка на Кен.
9168387	kab	Ur xemmment ara ɣef tutlayt taqbaylit.
2956297	eng	Tom climbed up the ladder as quickly as he could.
10167220	lfn	Ла италианес иа еспера ке ла копа та реваде а Рома пос 53 аниос.
11065029	ces	Záznam z bezpečnostní kamery ukázal Toma, jak zakládá oheň.
827306	pol	On świetnie się zna na nazwach samochodów.
10794273	kab	D abruri.
5582372	ell	Τα μήλα είναι ώριμα.
10587976	jpn	トレーはどこに下げたらいいですか。
6278010	ukr	Я певна, що Том не брехав би Мері.
154413	jpn	彼が逃げるのを見ました。
6597256	spa	¿Os queda leche?
5850658	eng	That's probably not actually true.
4574900	tur	Ebeveynlerim İspanyol.
10811103	deu	Tom ist ein körperloser Mensch.
4093180	mkd	Ги знаеш ли акордите од песнава?
8809990	srp	А наша будућност?
8166676	pol	Ten mężczyzna mnie obserwuje.
1977722	eng	She wants to come.
6081806	nld	Hij doet altijd wat zijn vrouw wil.
3007105	ina	Le castello de Kalmar, in Svedia, es hodie bellissimemente restaurate e contine multe belle salas conservate con le mobiles original e certo vale un visita.
8734166	lfn	Dio es ge.
2465159	fra	Je pense que Tom veut quelque chose.
3633287	nld	Ze zullen onderhandelen.
8299725	lfn	Tu es un nudiste?
10470053	kab	Telleɣẓam tweṭzit-iw.
1307052	lat	Quantum itineris est ad scholam tuam?
561488	pes	جان یک ببر را کشت و به دو شیر شلیک کرد.
8041452	ukr	Дивись і вчись.
11057566	srp	Баш ме је шокирало.
1477009	heb	כשבאתי, הוא כבר לא היה.
2328886	ber	Ur teẓrimt melmi ara teddu Marie seg Tunes.
10800784	ron	Au spus că nu sunt teroriști.
2233020	jpn	彼女は口が悪い。
377490	nld	Als ik je wilde bang maken, zou ik je vertellen waar ik een paar weken geleden over gedroomd heb.
9916080	ber	Ur zmireɣ ara akk ad xemmemeɣ dakken ur ttɛawadeɣ ara ad tt-ẓreɣ.
7880245	lit	Kodėl visi manęs nemyli?
1346676	spa	Creo que es hora de que considere hacer una dieta.
7125604	lit	Senukas liūdnai susijuokė.
1990467	swe	Jag är ledig.
3878719	tur	Yağmur duracağı yerde arttı.
2695677	tur	Eğer bir gün bana geri dönersen; sana bir daha asla kötü davranmayacağım.
4006935	pol	Nikogo już nie potrzebuję.
5507712	fin	Olemme vieläkin shokissa.
8836670	vie	Chào Lisa!
833134	cmn	你能生吃牡蠣嗎？
3839774	pes	دختران در مورد مری شایعات و دروغ های زیادی پراکندند.
9171884	vie	Cô ấy đang giả vờ ngủ, thế nên cô ấy không ngáy.
7323984	ber	Atenti deg ufrag.
4792648	por	Eu tenho um imenso carinho por ela.
10534578	spa	Voy a terminar una misión que tengo empezada.
4339993	swe	Ge mig lösenordet.
1896203	ara	أنتِ دائماً يمكنكِ القدوم هنا.
5604396	ell	Όλες τους είναι Καναδέζες.
5057709	deu	Verletzungen durch das Schwert verheilen, aber die durch das Wort nicht.
10164797	hun	Zárva a bank.
8956441	vie	Tôi cần một trợ lý biết nói tiếng Hàn.
2993156	ina	Iste problema es multo simple.
4412948	ces	Je totální kretén.
10790908	por	O que mais importa é estarmos juntos.
10859074	hau	Me ke faruwa a Boston?
7482161	ara	ابتعد عني
1808224	lat	Num natare potes?
10155112	hun	Ezt akartad megvenni?
7141598	fra	C'était tout ce à quoi je m'intéressais.
334532	cmn	这是我的自行车。
3668212	tur	Amerika'nın kent nüfusu artıyor.
3391018	fin	Minun mielestäni ei ole odotettavissa, että Tom olisi kiinnostunut ostamaan sinun vanhan MP3-soittimesi.
756118	pes	من واقعاً یک شبح را دیدم.
7050765	dan	Jeg klædte mig om.
1410682	ina	Bill aperiva le television.
5847887	heb	תום היה צריך לדאוג לסבו.
2731794	epo	Tiu kiu timas nenion, estas same potenca kiel tiu kiu estas timata de ĉiuj.
8430100	ces	Zlobím se.
363839	pol	Znaleźliśmy go żywego.
1321972	lat	Ubi liber et plumbum sunt? Liber super mensam est, et plumbum prope fenestram est.
10047117	ina	Le scientia fiction intimida multe feminas.
7098222	fra	Il s'est acheté une notoriété en se reniant.
4812451	dan	Jeg mødte ham efter arbejde.
3845935	ces	Zkusila to.
5203312	tur	Güzel bir hafta sonu geçirdik.
2536388	ron	Cum se scrie pe litere "pretty"?
10274151	pes	در شرطبندی، خر با یک اسب نمی‌تواند بدود.
9003165	por	Precisamos ir mais rápido.
10074159	ina	Le grande floreria ha rubiette tulipanes.
5796526	ita	Dite loro che sono malato.
4286273	fin	Minua se ei haittaa.
8699827	rus	Это даже дурак знает.
3356142	ita	Perché si vuole che io abbia la stessa opinione di sei settimane fa? In questo caso il mio parere sarebbe il mio tiranno.
8189421	ces	Polož svůj telefon.
2299463	epo	Mi ne supozis, ke tio gravas.
9379735	kab	Wissen ma yella ad teqqim akka tegnawt.
3119217	heb	הרשו לי להציג את אשתי.
7203255	fin	Ette saa koskaan tietää, ellette te koeta.
5535910	lfn	Ла инфлуе де ла араби ен ла еспаниол ес мулте евиденте.
7062958	dan	Du kan lide at danse.
4800268	bul	Какво намери?
847624	nld	Hoelang duurt het om naar Madrid te gaan?
6458346	epo	Mi tion nepre ne forgesu!
991741	epo	Vi lacas ĉi-vespere.
554195	vie	Bạn có biết Rie Miyazawa là ai không?
8578188	lat	Cur domum tuam vendidisti?
1461195	dan	Er du pludselig blevet syg?
1542207	vie	Vẽ một đường từ A đến B.
5417572	heb	זה נתעב.
3292825	srp	Trebala bi mi večnost da sve objasnim.
10739623	deu	Wir müssen Gas geben, damit wir nicht zurückfallen.
364252	pol	Ciekawe, co ona miała na myśli.
6901423	deu	Wo sind Tom und Maria begraben?
1651257	nld	Ik heb hem leren kennen in Frankrijk.
3320253	hun	Jobban szeretem őt, mint bármelyik fiú.
10436725	ber	A win yufan ad d-tesɣem asegzawal n tkatalanit.
7829096	pes	او درسش را از طریق یک جزوه تکمیل کرد.
9970912	ber	Tom ɣer-s lexber mani i ttwaffren yiṣurdiyen.
2918602	ell	Θέλω να πάω στην Κορέα.
10633426	mar	उत्तर अमेरिकेत सगळ्यात उंच डोंगर कोणता आहे?
11018409	nld	Vrijwel alles wat je zei sloeg de spijker op z'n kop.
10399220	deu	Sie helfen einander.
9226721	eng	I conned him.
10573087	rus	Тогда я встала и ушла.
4708118	dan	Tom har løjet.
7555512	lit	Ji apie jokią niekšybę negalvojo.
6089363	epo	Tomo estas severmora.
8064081	dan	Jeg tager aldrig nogen for givet.
9182911	rus	Я буду говорить прямо.
10807378	hau	Dalili kenan da kashi 50 na tsoka na iya bayar da damar yin kitse.
5574915	ell	Άκουσέ τους.
11223347	nld	Als een zin nog geen audio heeft, is het omdat niemand er één voor ons heeft opgenomen.
6986522	epo	"Ĉu vi deziras plian pecon?" "Nur malgrandan pecon!"
6722226	ukr	Ви цього не робитимете, чи не так?
2894578	fin	Puu taipui maahan hedelmien painon alla.
8748054	lfn	Вос парла португес?
810597	cmn	你認為你的學生時代是你一生中最快樂的日子嗎？
10880359	hau	Shin sun san wani abu game da juna kuwa?
7853494	fin	Milloin menet Eurooppaan?
8719387	ber	Kemm d taselmadt deg ugezdu n Tubiret.
4323047	mkd	Том ја гаѓаше Мери со маток.
5173903	epo	Tomo ne povis helpi ŝin.
1421812	spa	Come tu comida para que seas grande y fuerte.
3888893	tur	Daha fazla bir şey istemeyin.
7062206	deu	Maria will Toni wiedersehen, aber weiß nicht wo und wie.
1954125	pol	A czego się spodziewałeś?
8517681	ces	Jaký je tvůj hlavní cíl?
10825226	hau	Sarauniyar mayu ta mutu.
1074418	srp	И ви, како се ви осећате?
4877054	tok	tenpo ni la mi lon ma tomo Konkon.
830246	fra	Pour parler franchement, ton idée ne me plait pas.
10515543	fin	Lähdetään ennen auringonnousua.
9035279	lfn	Секуте анте уса.
4688324	heb	למה זה?
10813582	hau	Idan aka ware wannan, ba daidai bane ace al'adu masu sauƙi zasu sami yare mai sauƙi.
8869949	srp	Тому се игра безбол.
